t,r,u,y,d
85.997,0.2102,-0.75876,0.2565,1.3623
86.005,0.20438,-0.69547,0.24706,1.3377
86.013,0.19831,-0.73114,0.24245,1.3119
86.021,0.19216,-0.69666,0.23433,1.2751
86.028,0.18674,-0.68944,0.22804,1.2352
86.036,0.18131,-0.72798,0.22421,1.2106
86.044,0.17588,-0.66757,0.21557,1.186
86.052,0.17036,-0.73226,0.21299,1.1604
86.059,0.16488,-0.67935,0.20456,1.1336
86.067,0.15997,-0.71095,0.2009,1.109
86.075,0.15532,-0.68095,0.19436,1.0765
86.083,0.15067,-0.65392,0.188,1.0344
86.09,0.14585,-0.68961,0.18484,1.0088
86.098,0.1409,-0.63029,0.17666,0.98194
86.106,0.13676,-0.65897,0.17367,0.95733
86.114,0.13288,-0.60658,0.16671,0.93271
86.121,0.12901,-0.62199,0.16341,0.9081
86.129,0.12522,-0.61413,0.15901,0.88348
86.137,0.12163,-0.58736,0.15383,0.85819
86.145,0.1179,-0.61111,0.15107,0.83107
86.152,0.1148,-0.5595,0.145,0.80646
86.16,0.11179,-0.56862,0.14224,0.78184
86.168,0.10907,-0.54191,0.13775,0.75722
86.176,0.1063,-0.50352,0.13313,0.73204
86.183,0.1034,-0.51634,0.13069,0.7112
86.191,0.10116,-0.4444,0.12484,0.7056
86.199,0.099221,-0.50011,0.12534,0.68098
86.207,0.097346,-0.44389,0.12048,0.65637
86.214,0.095766,-0.43595,0.11845,0.635
86.222,0.094134,-0.41423,0.1156,0.62936
86.23,0.092971,-0.38516,0.1128,0.60474
86.238,0.091872,-0.39562,0.11203,0.5842
86.245,0.091148,-0.34286,0.10826,0.58091
86.253,0.090761,-0.38713,0.10984,0.5588
86.261,0.090369,-0.36729,0.10825,0.55684
86.269,0.09,-0.32309,0.10578,0.5334
86.276,0.09,-0.25604,0.10238,0.51871
86.284,0.09,-0.2506,0.10192,0.508
86.292,0.09,-0.25275,0.10194,0.49354
86.3,0.09,-0.22993,0.10074,0.4826
86.308,0.09,-0.22048,0.10023,0.4826
86.315,0.09,-0.21097,0.099678,0.46732
86.323,0.09,-0.19615,0.098743,0.4572
86.331,0.09,-0.19532,0.098616,0.4572
86.339,0.09,-0.19238,0.098393,0.4572
86.346,0.09,-0.18163,0.097781,0.44332
86.354,0.09,-0.15682,0.096455,0.4318
86.362,0.09,-0.16483,0.0969,0.4318
86.37,0.09,-0.16355,0.096775,0.4318
86.377,0.09,-0.15355,0.096176,0.4318
86.385,0.09,-0.14961,0.095979,0.41877
86.393,0.09,-0.13717,0.095417,0.4064
86.401,0.09,-0.14668,0.095805,0.4064
86.408,0.09,-0.1386,0.09523,0.4064
86.416,0.09,-0.12831,0.09476,0.4064
86.424,0.09,-0.12929,0.094864,0.4064
86.432,0.09,-0.12178,0.0944,0.4064
86.439,0.09,-0.11145,0.093821,0.39414
86.447,0.09,-0.10342,0.093381,0.381
86.455,0.09,-0.11168,0.093768,0.381
86.463,0.09,-0.11361,0.094,0.381
86.47,0.09,-0.10437,0.093507,0.381
86.478,0.09,-0.10016,0.093163,0.381
86.486,0.09,-0.1007,0.093093,0.381
86.494,0.09,-0.092702,0.092713,0.381
86.501,0.09,-0.08051,0.092189,0.381
86.509,0.09,-0.06637,0.091456,0.381
86.517,0.09,-0.098727,0.09303,0.381
86.525,0.09,-0.08992,0.092485,0.381
86.532,0.09,-0.08045,0.092,0.37179
86.54,0.09,-0.074045,0.091602,0.3556
86.548,0.09,-0.068933,0.091402,0.3556
86.556,0.09,-0.087665,0.092368,0.3556
86.563,0.09,-0.090669,0.092338,0.3556
86.571,0.089667,-0.087168,0.092067,0.3556
86.579,0.0896,-0.081989,0.091679,0.3556
86.587,0.089291,-0.093343,0.0916,0.3556
86.594,0.088523,-0.085997,0.090584,0.3556
86.602,0.087732,-0.08233,0.089732,0.3556
86.61,0.086957,-0.09245,0.0896,0.3556
86.618,0.086182,-0.099638,0.088982,0.3556
86.625,0.085109,-0.10916,0.088503,0.3556
86.633,0.083946,-0.12125,0.087831,0.3556
86.641,0.082667,-0.132,0.086978,0.3556
86.649,0.081161,-0.14639,0.08618,0.3556
86.656,0.079908,-0.13513,0.084215,0.33671
86.664,0.078174,-0.15566,0.0836,0.3302
86.672,0.076509,-0.1585,0.081963,0.3302
86.68,0.074512,-0.17212,0.080605,0.3302
86.687,0.07251,-0.16235,0.078015,0.3302
86.695,0.070571,-0.18486,0.0772,0.3302
86.703,0.06836,-0.20489,0.076106,0.31284
86.711,0.066034,-0.19986,0.073512,0.3048
86.718,0.063495,-0.2149,0.071547,0.3048
86.726,0.061082,-0.22586,0.069482,0.3048
86.734,0.058482,-0.23317,0.067156,0.2874
86.742,0.055768,-0.23796,0.06483,0.2794
86.749,0.053055,-0.24274,0.062255,0.2794
86.757,0.050341,-0.24974,0.059778,0.26435
86.765,0.047146,-0.25428,0.056746,0.254
86.773,0.044164,-0.26418,0.054026,0.254
86.78,0.0412,-0.28275,0.05195,0.23813
86.788,0.038099,-0.28625,0.048824,0.2286
86.796,0.034773,-0.29708,0.046074,0.2143
86.804,0.031253,-0.29948,0.042766,0.2032
86.811,0.027745,-0.31718,0.039947,0.18729
86.819,0.024256,-0.31373,0.036341,0.1778
86.827,0.020767,-0.31216,0.032819,0.16346
86.835,0.017278,-0.33121,0.030105,0.1524
86.842,0.013531,-0.33928,0.026501,0.1378
86.85,0.0098504,-0.34278,0.022889,0.127
86.858,0.0061349,-0.3426,0.019108,0.11262
86.866,0.0024725,-0.35446,0.015915,0.1016
86.873,-0.0012182,-0.36095,0.01258,0.088784
86.881,-0.0049052,-0.37016,0.0092632,0.064169
86.889,-0.0088242,-0.38953,0.0059758,0.0508
86.897,-0.012948,-0.38985,0.0018523,0.037162
86.904,-0.016824,-0.38598,-0.0022268,0.012545
86.912,-0.020511,-0.38733,-0.0061107,0
86.92,-0.024177,-0.39544,-0.0095997,-0.011286
86.928,-0.02829,-0.40336,-0.01349,-0.0254
86.936,-0.032431,-0.39534,-0.01824,-0.038295
86.943,-0.036307,-0.41122,-0.021372,-0.062911
86.951,-0.040184,-0.42395,-0.024675,-0.087526
86.959,-0.04406,-0.41023,-0.029328,-0.1016
86.967,-0.048156,-0.42076,-0.032781,-0.11275
86.974,-0.052122,-0.42683,-0.036522,-0.13915
86.982,-0.05579,-0.43413,-0.040011,-0.1524
86.99,-0.059666,-0.42675,-0.044333,-0.16298
86.998,-0.063389,-0.42257,-0.048526,-0.1876
87.005,-0.06702,-0.42964,-0.051987,-0.2032
87.013,-0.070933,-0.4153,-0.056637,-0.21261
87.021,-0.074705,-0.41638,-0.060574,-0.23922
87.029,-0.078194,-0.41307,-0.064529,-0.26384
87.036,-0.081683,-0.42152,-0.067568,-0.2794
87.044,-0.085172,-0.41353,-0.071312,-0.28767
87.052,-0.088813,-0.4213,-0.074682,-0.31335
87.06,-0.092444,-0.41478,-0.078844,-0.3302
87.067,-0.095689,-0.40741,-0.082518,-0.33929
87.075,-0.099047,-0.39723,-0.086385,-0.36391
87.083,-0.10215,-0.408,-0.088948,-0.381
87.091,-0.10525,-0.40436,-0.092413,-0.3887
87.098,-0.10835,-0.3942,-0.096494,-0.41553
87.106,-0.11132,-0.3887,-0.099852,-0.4318
87.114,-0.11415,-0.38489,-0.10283,-0.43936
87.122,-0.11704,-0.383,-0.10576,-0.46398
87.129,-0.11946,-0.37554,-0.10887,-0.4826
87.137,-0.12226,-0.38184,-0.11124,-0.48856
87.145,-0.12512,-0.36859,-0.1146,-0.508
87.153,-0.12744,-0.36841,-0.11707,-0.51482
87.16,-0.12968,-0.34856,-0.12038,-0.53944
87.168,-0.1317,-0.3538,-0.12243,-0.5588
87.176,-0.134,-0.33201,-0.12592,-0.56391
87.184,-0.13614,-0.33433,-0.12796,-0.5842
87.191,-0.13798,-0.32426,-0.13019,-0.59028
87.199,-0.13962,-0.33496,-0.13147,-0.6096
87.207,-0.14141,-0.30863,-0.1345,-0.61411
87.215,-0.14267,-0.29317,-0.137,-0.635
87.222,-0.14439,-0.29256,-0.13848,-0.64111
87.23,-0.14585,-0.28695,-0.14025,-0.6604
87.238,-0.14694,-0.27852,-0.14163,-0.66495
87.246,-0.14778,-0.25948,-0.14372,-0.6858
87.253,-0.14889,-0.26366,-0.14473,-0.68878
87.261,-0.14968,-0.2314,-0.14724,-0.7112
87.269,-0.15047,-0.23211,-0.14782,-0.7112
87.277,-0.15086,-0.22005,-0.14886,-0.7112
87.284,-0.15125,-0.22137,-0.14949,-0.71422
87.292,-0.15164,-0.18841,-0.15153,-0.7366
87.3,-0.152,-0.20098,-0.1509,-0.7366
87.308,-0.152,-0.16988,-0.15252,-0.7366
87.315,-0.152,-0.16287,-0.1528,-0.75461
87.323,-0.152,-0.14043,-0.15393,-0.762
87.331,-0.15198,-0.15406,-0.15322,-0.762
87.339,-0.15159,-0.1383,-0.15363,-0.762
87.346,-0.15115,-0.11578,-0.1544,-0.7651
87.354,-0.15076,-0.10545,-0.15444,-0.7874
87.362,-0.15035,-0.090602,-0.15473,-0.7874
87.37,-0.14958,-0.099473,-0.1536,-0.7874
87.377,-0.1488,-0.082027,-0.1536,-0.7874
87.385,-0.14803,-0.085871,-0.15244,-0.7874
87.393,-0.14713,-0.056938,-0.15275,-0.7874
87.401,-0.14596,-0.055228,-0.152,-0.7874
87.408,-0.1448,-0.031,-0.152,-0.7874
87.416,-0.14364,-0.035846,-0.15045,-0.7874
87.424,-0.1421,0.0052839,-0.15115,-0.7874
87.432,-0.14075,0.010264,-0.14961,-0.7874
87.439,-0.1392,0.048002,-0.15,-0.7874
87.447,-0.13765,0.048971,-0.14845,-0.7874
87.455,-0.13572,0.088474,-0.1484,-0.7874
87.463,-0.13415,0.11645,-0.14804,-0.7874
87.47,-0.13199,0.12507,-0.146,-0.7874
87.478,-0.13006,0.14736,-0.14522,-0.7874
87.486,-0.12774,0.16777,-0.14407,-0.7874
87.494,-0.12578,0.1863,-0.14291,-0.7874
87.501,-0.12349,0.13346,-0.13787,-0.7874
87.509,-0.12116,0.11581,-0.13448,-0.7874
87.517,-0.11856,0.17196,-0.13475,-0.76366
87.525,-0.11621,0.18056,-0.13261,-0.762
87.532,-0.11389,0.15544,-0.12852,-0.762
87.54,-0.11122,0.17921,-0.12698,-0.7404
87.548,-0.10851,0.16925,-0.12385,-0.7366
87.556,-0.10548,0.19033,-0.12176,-0.7366
87.564,-0.10273,0.18682,-0.11878,-0.71418
87.571,-0.10001,0.20048,-0.1167,-0.7112
87.579,-0.097301,0.18986,-0.11312,-0.7112
87.587,-0.094587,0.18779,-0.11019,-0.69113
87.595,-0.091223,0.19407,-0.10717,-0.6858
87.602,-0.088069,0.20609,-0.10441,-0.6858
87.61,-0.085297,0.21458,-0.1017,-0.66491
87.618,-0.082266,0.20571,-0.098033,-0.6604
87.626,-0.079165,0.2205,-0.095678,-0.64107
87.633,-0.076064,0.23257,-0.093156,-0.635
87.641,-0.072643,0.235,-0.089843,-0.6147
87.649,-0.069461,0.25483,-0.087296,-0.6096
87.657,-0.06636,0.2905,-0.085885,-0.59023
87.664,-0.062966,0.27147,-0.081503,-0.5842
87.672,-0.059758,0.26661,-0.078038,-0.5664
87.68,-0.05635,0.32105,-0.0772,-0.5588
87.688,-0.053155,0.36221,-0.075672,-0.5394
87.695,-0.049761,0.28716,-0.068456,-0.51478
87.703,-0.046553,0.26051,-0.063753,-0.508
87.711,-0.043452,0.28751,-0.061726,-0.49095
87.719,-0.040057,0.28316,-0.057979,-0.4826
87.726,-0.036555,0.30639,-0.055624,-0.46394
87.734,-0.033348,0.30855,-0.052385,-0.4572
87.742,-0.030247,0.31644,-0.049585,-0.44011
87.75,-0.027145,0.3143,-0.046232,-0.41549
87.757,-0.024044,0.31428,-0.043089,-0.4064
87.765,-0.020678,0.32098,-0.039878,-0.38955
87.773,-0.017442,0.31356,-0.036102,-0.381
87.781,-0.014598,0.30514,-0.032483,-0.36465
87.788,-0.011639,0.35263,-0.03169,-0.3556
87.796,-0.0087707,0.34094,-0.028043,-0.34082
87.804,-0.0055849,0.31945,-0.023689,-0.31421
87.812,-0.0025936,0.30113,-0.019703,-0.3048
87.819,0.00012005,0.29721,-0.016771,-0.2892
87.827,0.0028337,0.33859,-0.016,-0.2794
87.835,0.0055473,0.31648,-0.012021,-0.26536
87.843,0.0084696,0.30304,-0.008323,-0.254
87.85,0.011078,0.3237,-0.0065218,-0.23836
87.858,0.013638,0.30026,-0.0027919,-0.21374
87.866,0.01613,0.28754,0.00030827,-0.2032
87.874,0.018456,0.27526,0.0035023,-0.18991
87.881,0.020782,0.27182,0.0061909,-0.1778
87.889,0.023055,0.28295,0.0080659,-0.1644
87.897,0.025334,0.25032,0.01209,-0.1524
87.905,0.02745,0.29061,0.012301,-0.13907
87.912,0.029388,0.30208,0.013759,-0.127
87.92,0.031326,0.26921,0.017385,-0.11524
87.928,0.03319,0.25984,0.019971,-0.1016
87.936,0.035053,0.22153,0.023874,-0.08823
87.943,0.036793,0.24521,0.024407,-0.0762
87.951,0.038343,0.23944,0.026202,-0.064399
87.959,0.039721,0.22753,0.028332,-0.0508
87.967,0.041137,0.23408,0.029595,-0.039103
87.974,0.042597,0.17361,0.033991,-0.0254
87.982,0.043759,0.17924,0.035041,-0.013558
87.99,0.044748,0.1774,0.036315,0
87.998,0.045685,0.16893,0.037668,0
88.005,0.046699,0.1988,0.037046,0.0094888
88.013,0.047513,0.19106,0.03833,0.0254
88.021,0.048175,0.17624,0.039872,0.0254
88.029,0.048562,0.12053,0.043287,0.035713
88.036,0.04895,0.13313,0.04325,0.0508
88.044,0.049338,0.12919,0.043928,0.0508
88.052,0.049743,0.1022,0.045594,0.0508
88.06,0.05,0.12913,0.044446,0.061153
88.067,0.05,0.061603,0.047759,0.0762
88.075,0.05,0.12461,0.044634,0.0762
88.083,0.05,0.040203,0.04889,0.0762
88.091,0.05,0.07132,0.047491,0.0762
88.098,0.05,0.063927,0.047604,0.076332
88.106,0.049722,0.1042,0.045482,0.1016
88.114,0.04882,0.12813,0.043545,0.1016
88.122,0.047543,-0.043143,0.050743,0.1016
88.129,0.045788,-0.042591,0.048581,0.1016
88.137,0.043283,-0.03617,0.045805,0.1016
88.145,0.040055,-0.070552,0.044364,0.1016
88.153,0.036451,-0.075809,0.041149,0.1016
88.16,0.032472,-0.17572,0.042154,0.1016
88.168,0.028027,-0.18404,0.037792,0.1016
88.176,0.022754,-0.35615,0.041378,0.1016
88.184,0.016667,-0.4676,0.040383,0.1016
88.192,0.010646,-0.47426,0.034646,0.1016
88.199,0.0040562,-0.45479,0.026966,0.095833
88.207,-0.0027691,-0.44229,0.019255,0.0762
88.215,-0.010711,-0.65449,0.021907,0.071402
88.223,-0.019379,-0.59835,0.010058,0.0508
88.23,-0.027703,-0.67826,0.0053368,0.044993
88.238,-0.036698,-0.70916,-0.0022101,0.020378
88.246,-0.046069,-0.68387,-0.013,-0.0042388
88.254,-0.055815,-0.81909,-0.016394,-0.028855
88.261,-0.066098,-0.71137,-0.032321,-0.056903
88.269,-0.077911,-0.80718,-0.039672,-0.10666
88.277,-0.089154,-0.8349,-0.049684,-0.13128
88.285,-0.10045,-0.87766,-0.059265,-0.15589
88.292,-0.11217,-0.93157,-0.068609,-0.18322
88.3,-0.12471,-0.93329,-0.081302,-0.2308
88.308,-0.13864,-0.99155,-0.092976,-0.26264
88.316,-0.15149,-1.0046,-0.10549,-0.31187
88.323,-0.16472,-1.0184,-0.11824,-0.35835
88.331,-0.17828,-1.104,-0.12791,-0.38493
88.339,-0.19199,-1.1071,-0.14184,-0.4345
88.347,-0.20808,-1.159,-0.15551,-0.48974
88.354,-0.22247,-1.1466,-0.17101,-0.53898
88.362,-0.2372,-1.1932,-0.1836,-0.59022
88.37,-0.25195,-1.2081,-0.19831,-0.66284
88.378,-0.26707,-1.2312,-0.21262,-0.71208
88.385,-0.28219,-1.2981,-0.22502,-0.76131
88.393,-0.29972,-1.2886,-0.24346,-0.84229
88.401,-0.31561,-1.3496,-0.25655,-0.89278
88.409,-0.33151,-1.3044,-0.27505,-0.96615
88.416,-0.3474,-1.3761,-0.28784,-1.0154
88.424,-0.3633,-1.3684,-0.30484,-1.0889
88.432,-0.38166,-1.4144,-0.32128,-1.1469
88.44,-0.39795,-1.4227,-0.33792,-1.2208
88.447,-0.41462,-1.4556,-0.35304,-1.2946
88.455,-0.4309,-1.4589,-0.36969,-1.3684
88.463,-0.44756,-1.4636,-0.38636,-1.4423
88.471,-0.46598,-1.4974,-0.40397,-1.5003
88.478,-0.48264,-1.5148,-0.42025,-1.5741
88.486,-0.49893,-1.5092,-0.4373,-1.648
88.494,-0.51558,-1.5397,-0.45287,-1.7218
88.502,-0.53189,-1.5393,-0.46981,-1.7957
88.509,-0.54852,-1.552,-0.48583,-1.8695
88.517,-0.56686,-1.5626,-0.50406,-1.9525
88.525,-0.58287,-1.5667,-0.52081,-2.0267
88.533,-0.59912,-1.5868,-0.5364,-2.1234
88.54,-0.61505,-1.5629,-0.55399,-2.1998
88.548,-0.63095,-1.585,-0.56914,-2.2737
88.556,-0.64836,-1.566,-0.58821,-2.3563
88.564,-0.66402,-1.5784,-0.60366,-2.4309
88.571,-0.67918,-1.5591,-0.62018,-2.5047
88.579,-0.6943,-1.582,-0.63449,-2.5786
88.587,-0.7091,-1.5732,-0.65007,-2.6524
88.595,-0.72516,-1.5549,-0.66778,-2.7348
88.602,-0.73971,-1.5486,-0.68321,-2.8097
88.61,-0.75371,-1.5371,-0.69799,-2.8835
88.618,-0.76735,-1.5301,-0.71272,-2.9574
88.626,-0.78091,-1.5072,-0.72776,-3.0312
88.633,-0.79388,-1.516,-0.74078,-3.1051
88.641,-0.80803,-1.4898,-0.75647,-3.1867
88.649,-0.82079,-1.4692,-0.77057,-3.2623
88.657,-0.83289,-1.4371,-0.78476,-3.3361
88.664,-0.8446,-1.4448,-0.7964,-3.41
88.672,-0.85595,-1.4227,-0.80927,-3.4838
88.68,-0.86801,-1.4151,-0.82201,-3.5652
88.688,-0.87885,-1.3816,-0.83473,-3.6212
88.695,-0.88872,-1.3712,-0.84572,-3.6895
88.703,-0.89841,-1.3371,-0.85734,-3.7633
88.711,-0.90755,-1.3109,-0.86825,-3.8197
88.719,-0.91733,-1.2877,-0.87944,-3.8928
88.726,-0.92593,-1.2586,-0.88953,-3.9499
88.734,-0.93378,-1.2207,-0.89951,-4.0175
88.742,-0.94098,-1.1834,-0.90904,-4.0737
88.75,-0.94796,-1.1515,-0.91782,-4.123
88.757,-0.95443,-1.1139,-0.92634,-4.1882
88.765,-0.96091,-1.0877,-0.93426,-4.2512
88.773,-0.9664,-1.0511,-0.94195,-4.3024
88.781,-0.97118,-1.0171,-0.94864,-4.3516
88.789,-0.97558,-0.96217,-0.95585,-4.4009
88.796,-0.97936,-0.92639,-0.96168,-4.4349
88.804,-0.98288,-0.87963,-0.96777,-4.4781
88.812,-0.98586,-0.84007,-0.97266,-4.5295
88.82,-0.98807,-0.78732,-0.97755,-4.5627
88.827,-0.98976,-0.75538,-0.98105,-4.6026
88.835,-0.99109,-0.71558,-0.98429,-4.6373
88.843,-0.99185,-0.65317,-0.98822,-4.6639
88.851,-0.992,-0.60562,-0.99087,-4.7058
88.858,-0.992,-0.56299,-0.99315,-4.7244
88.866,-0.992,-0.54177,-0.9938,-4.7517
88.874,-0.99198,-0.48703,-0.99645,-4.7763
88.882,-0.9916,-0.46411,-0.99764,-4.8009
88.889,-0.99156,-0.39626,-1.0007,-4.8287
88.897,-0.9912,-0.40447,-1.0001,-4.8514
88.905,-0.99118,-0.37152,-1.0013,-4.8525
88.913,-0.99079,-0.33868,-1.0024,-4.8768
88.92,-0.99041,-0.31445,-1.0032,-4.8768
88.928,-0.99002,-0.28642,-1.0043,-4.901
88.936,-0.98956,-0.29374,-1.0032,-4.9033
88.944,-0.98879,-0.26676,-1.004,-4.9276
88.951,-0.98841,-0.25028,-1.004,-4.9276
88.959,-0.98764,-0.2319,-1.004,-4.9518
88.967,-0.98686,-0.21165,-1.0044,-4.953
88.975,-0.98639,-0.17816,-1.0052,-4.9534
88.982,-0.98561,-0.18785,-1.0036,-4.978
88.99,-0.98484,-0.15556,-1.0044,-4.9784
88.998,-0.98369,-0.15585,-1.0033,-4.9784
89.006,-0.98289,-0.13101,-1.0036,-4.9784
89.013,-0.98201,-0.1536,-1.0012,-4.9784
89.021,-0.98085,-0.097617,-1.0031,-5.0027
89.029,-0.98006,-0.099624,-1.0017,-5.0038
89.037,-0.97893,-0.10089,-1.0005,-5.0038
89.044,-0.97776,-0.080287,-1.0004,-5.0038
89.052,-0.9766,-0.062854,-0.99973,-5.0038
89.06,-0.9753,-0.048096,-0.99923,-5.0038
89.068,-0.97413,-0.041628,-0.99813,-5.0038
89.075,-0.97296,-0.01852,-0.99765,-5.0038
89.083,-0.9718,-0.015,-0.9966,-5.0038
89.091,-0.97064,0.0010572,-0.99576,-5.0038
89.099,-0.96899,0.018234,-0.99489,-5.0038
89.106,-0.96776,0.050315,-0.99515,-5.0038
89.114,-0.96626,0.060847,-0.9942,-5.0038
89.122,-0.96503,0.086132,-0.99368,-5.0038
89.13,-0.96356,0.098189,-0.99267,-5.0038
89.137,-0.96218,0.1314,-0.9924,-5.0038
89.145,-0.96066,0.13031,-0.99073,-5.0038
89.153,-0.95911,0.12497,-0.98879,-5.0038
89.161,-0.95756,0.10462,-0.98623,-5.0038
89.168,-0.95601,0.10198,-0.98441,-4.9849
89.176,-0.95474,0.09872,-0.98257,-4.9784
89.184,-0.95315,0.09778,-0.98044,-4.9784
89.192,-0.95156,0.1081,-0.97907,-4.9784
89.199,-0.95001,0.1013,-0.97701,-4.9595
89.207,-0.94846,0.10801,-0.97583,-4.953
89.215,-0.94691,0.10721,-0.97396,-4.953
89.223,-0.94521,0.10799,-0.97201,-4.953
89.23,-0.9436,0.10078,-0.96981,-4.934
89.238,-0.94205,0.10445,-0.96834,-4.9276
89.246,-0.9405,0.087118,-0.96581,-4.9276
89.254,-0.93895,0.087167,-0.96401,-4.9276
89.261,-0.93726,0.07774,-0.9616,-4.9095
89.269,-0.93565,0.094976,-0.9608,-4.9022
89.277,-0.9341,0.097815,-0.95915,-4.9022
89.285,-0.93255,0.10156,-0.95761,-4.9022
89.292,-0.931,0.10187,-0.95595,-4.8863
89.3,-0.92945,0.11427,-0.95472,-4.8768
89.308,-0.92777,0.13366,-0.95388,-4.8768
89.316,-0.92641,0.15413,-0.95334,-4.8601
89.323,-0.925,0.12125,-0.94994,-4.8514
89.331,-0.92345,0.1119,-0.94776,-4.8514
89.339,-0.92212,0.15535,-0.94828,-4.837
89.347,-0.92062,0.17062,-0.94733,-4.826
89.354,-0.91899,0.11686,-0.94313,-4.81
89.362,-0.91768,0.098563,-0.94072,-4.8006
89.37,-0.91652,0.13731,-0.94108,-4.8006
89.378,-0.91514,0.11162,-0.93838,-4.787
89.385,-0.91371,0.10321,-0.93652,-4.7752
89.393,-0.91248,0.126,-0.936,-4.7752
89.401,-0.91132,0.12571,-0.93452,-4.7752
89.409,-0.91015,0.074322,-0.93077,-4.7615
89.417,-0.90899,0.075105,-0.92962,-4.7498
89.424,-0.90783,0.11524,-0.93025,-4.7498
89.432,-0.90679,0.098305,-0.92798,-4.7369
89.44,-0.90575,0.12042,-0.92788,-4.7244
89.448,-0.90459,0.12817,-0.92717,-4.7244
89.455,-0.90362,0.088907,-0.92407,-4.7123
89.463,-0.90284,0.07559,-0.9224,-4.699
89.471,-0.90202,0.078825,-0.92164,-4.699
89.479,-0.90119,0.084744,-0.9208,-4.699
89.486,-0.90042,0.097479,-0.92042,-4.6868
89.494,-0.89964,0.091728,-0.91928,-4.6736
89.502,-0.89887,0.075657,-0.91757,-4.6736
89.51,-0.89805,0.039278,-0.91481,-4.6624
89.517,-0.89741,0.03202,-0.91376,-4.6482
89.525,-0.89702,0.062046,-0.91462,-4.6482
89.533,-0.89647,0.10678,-0.91607,-4.6482
89.541,-0.89584,0.098392,-0.91499,-4.6383
89.548,-0.89546,0.0054963,-0.90989,-4.6228
89.556,-0.89505,0.044717,-0.91144,-4.6228
89.564,-0.8948,0.053541,-0.91135,-4.6228
89.572,-0.89464,0.0024958,-0.90849,-4.6228
89.579,-0.8944,0.0048875,-0.90829,-4.6228
89.587,-0.89427,0.052752,-0.91037,-4.6145
89.595,-0.894,0.046359,-0.9098,-4.5974
89.603,-0.894,-0.071288,-0.90381,-4.5974
89.61,-0.894,0.0038058,-0.90744,-4.5974
89.618,-0.894,0.045782,-0.90947,-4.5974
89.626,-0.89388,0.017453,-0.90768,-4.5974
89.634,-0.89336,-0.00072028,-0.906,-4.5974
89.641,-0.89237,0.044076,-0.9073,-4.5974
89.649,-0.89107,0.069288,-0.90722,-4.589
89.657,-0.8894,-0.005,-0.90168,-4.572
89.665,-0.88735,0.021368,-0.90075,-4.572
89.672,-0.88493,0.082759,-0.90156,-4.572
89.68,-0.88214,0.060899,-0.89741,-4.572
89.688,-0.87891,0.095397,-0.89571,-4.5643
89.696,-0.87543,0.11457,-0.8932,-4.5466
89.703,-0.87175,0.16353,-0.89186,-4.5466
89.711,-0.86748,0.14049,-0.88651,-4.5413
89.719,-0.86302,0.15318,-0.88248,-4.5212
89.727,-0.85778,0.22285,-0.88051,-4.5143
89.734,-0.85275,0.2074,-0.8745,-4.4958
89.742,-0.84754,0.30237,-0.87354,-4.4905
89.75,-0.84172,0.30305,-0.86779,-4.4704
89.758,-0.83571,0.31088,-0.86177,-4.4661
89.765,-0.82875,0.29703,-0.85393,-4.4388
89.773,-0.82207,0.35526,-0.85001,-4.4196
89.781,-0.8151,0.3889,-0.84437,-4.415
89.789,-0.808,0.40395,-0.83772,-4.3904
89.796,-0.80029,0.42634,-0.83122,-4.3658
89.804,-0.79275,0.49918,-0.82698,-4.3408
89.812,-0.78367,0.42784,-0.81411,-4.3134
89.82,-0.77546,0.5393,-0.8114,-4.2887
89.827,-0.76694,0.54451,-0.80268,-4.2641
89.835,-0.75837,0.57117,-0.79521,-4.2395
89.843,-0.74935,0.57819,-0.78631,-4.2147
89.851,-0.73893,0.5445,-0.77406,-4.1832
89.858,-0.72962,0.71077,-0.77254,-4.1371
89.866,-0.72028,0.62892,-0.75887,-4.1101
89.874,-0.71057,0.75062,-0.75465,-4.0625
89.882,-0.70044,0.65664,-0.73986,-4.0369
89.889,-0.68911,0.79222,-0.73486,-3.9846
89.897,-0.67899,0.80896,-0.72512,-3.9577
89.905,-0.66853,0.69003,-0.7085,-3.91
89.913,-0.65806,0.8082,-0.70351,-3.8846
89.92,-0.64759,0.72215,-0.6884,-3.8354
89.928,-0.63674,0.95473,-0.68918,-3.7861
89.936,-0.62486,0.81138,-0.66913,-3.7322
89.944,-0.61363,0.77719,-0.65623,-3.7067
89.951,-0.60278,0.89983,-0.65117,-3.6575
89.959,-0.59192,0.8223,-0.63566,-3.6083
89.967,-0.58069,0.91874,-0.62918,-3.559
89.975,-0.5684,0.9369,-0.61738,-3.5034
89.982,-0.55716,1.0462,-0.61117,-3.4542
89.99,-0.54592,1.1092,-0.60264,-3.405
89.998,-0.53467,0.92732,-0.58205,-3.3557
90.006,-0.52343,1.1547,-0.58189,-3.3065
90.013,-0.51114,0.90703,-0.55634,-3.2255
90.021,-0.4999,0.91187,-0.5451,-3.1763
90.029,-0.48903,0.90162,-0.53348,-3.1271
90.037,-0.47781,1.0324,-0.52842,-3.0778
90.045,-0.46692,1.1067,-0.52095,-3.0286
90.052,-0.45607,1.1031,-0.50945,-2.9794
90.06,-0.4439,1.1619,-0.49973,-2.9242
90.068,-0.43333,1.0682,-0.48384,-2.8513
90.076,-0.42251,0.97774,-0.46862,-2.7999
90.083,-0.41233,1.1435,-0.46612,-2.7507
